processid	bin_uri	order_name	lat	lon	country
GBAP8482-19	NA	Anura	6.29417	12.9485	Cameroon
GBAP8485-19	NA	Anura	38.8208	-96.3316	United States
GBAP8490-19	NA	Anura	-28.5536	24.7525	South Africa
GBAP8491-19	NA	Anura	-28.5536	24.7525	South Africa
GBAP8501-19	NA	Anura	6.29417	12.9485	Cameroon
GBAP8543-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8549-19	NA	Anura	-37.74	144.75	Australia
GBAP8553-19	NA	Anura	-37.74	144.76	Australia
GBAP8554-19	NA	Anura	-37.74	144.76	Australia
GBAP8571-19	NA	Anura	-37.74	144.74	Australia
GBAP8578-19	NA	Anura	-37.74	144.76	Australia
GBAP8598-19	NA	Anura	-38.07	145.42	Australia
GBAP8604-19	NA	Anura	-37.75	144.73	Australia
GBAP8607-19	NA	Anura	-37.75	144.73	Australia
GBAP8619-19	NA	Anura	-38	144.64	Australia
GBAP8620-19	NA	Anura	-38	144.64	Australia
GBAP8621-19	NA	Anura	-38	144.64	Australia
GBAP8623-19	NA	Anura	-38	144.63	Australia
GBAP8629-19	NA	Anura	-37.98	144.65	Australia
GBAP8636-19	NA	Anura	-37.98	144.67	Australia
GBAP8641-19	NA	Anura	-37.98	144.67	Australia
GBAP8662-19	NA	Anura	-38.05	144.51	Australia
GBAP8665-19	NA	Anura	-38.04	144.53	Australia
GBAP8671-19	NA	Anura	-38.04	144.53	Australia
GBAP8693-19	NA	Anura	-38.08	145.55	Australia
GBAP8706-19	NA	Anura	-38.07	145.55	Australia
GBAP8716-19	NA	Anura	-38.12	145.46	Australia
GBAP8729-19	NA	Anura	-37.69	144.67	Australia
GBAP8736-19	NA	Anura	-37.97	144.59	Australia
GBAP8750-19	NA	Anura	-38.07	145.53	Australia
GBAP8756-19	NA	Anura	-37.97	144.62	Australia
GBAP8760-19	NA	Anura	-37.98	144.57	Australia
GBAP8762-19	NA	Anura	-38	144.55	Australia
GBAP8764-19	NA	Anura	-37.98	144.57	Australia
GBAP8765-19	NA	Anura	-37.98	144.57	Australia
GBAP8767-19	NA	Anura	-37.7	144.66	Australia
GBAP8779-19	NA	Anura	-38.1	145.46	Australia
GBAP8804-19	NA	Anura	-38.15	145.55	Australia
GBAP8811-19	NA	Anura	-37.73	144.67	Australia
GBAP8814-19	NA	Anura	-37.73	144.67	Australia
GBAP8820-19	NA	Anura	-37.69	144.96	Australia
GBAP8833-19	NA	Anura	-37.69	144.98	Australia
GBAP8840-19	NA	Anura	-37.63	144.96	Australia
GBAP8845-19	NA	Anura	-37.63	144.96	Australia
GBAP8853-19	NA	Anura	-37.63	144.97	Australia
GBAP8854-19	NA	Anura	-37.64	144.97	Australia
GBAP8858-19	NA	Anura	-37.64	144.97	Australia
GBAP8863-19	NA	Anura	-37.64	144.97	Australia
GBAP8872-19	NA	Anura	-37.64	144.97	Australia
GBAP8897-19	NA	Anura	-37.54	144.96	Australia
GBAP8905-19	NA	Anura	-37.54	144.95	Australia
GBAP8909-19	NA	Anura	-37.54	144.95	Australia
GBAP8927-19	NA	Anura	8.72939	39.9149	Ethiopia
GBAP8936-19	NA	Anura	8.72939	39.9149	Ethiopia
GBAP9034-19	NA	Anura	38.0733	104.691	China
GBAP9041-19	NA	Anura	38.0733	104.691	China
GBAP9042-19	NA	Anura	38.0733	104.691	China
GBAP9044-19	NA	Anura	38.0733	104.691	China
GBAP9067-19	NA	Anura	38.0733	104.691	China
GBAP9079-19	NA	Anura	38.0733	104.691	China
GBAP9094-19	NA	Anura	NA	NA	China
GBAP9108-19	NA	Anura	38.0733	104.691	China
GBAP9130-19	NA	Anura	10.4155	-61.3724	Trinidad and Tobago
GBAP9176-19	NA	Anura	8.72939	39.9149	Ethiopia
GBAP9180-19	NA	Anura	8.72939	39.9149	Ethiopia
GBAP9184-19	NA	Anura	8.72939	39.9149	Ethiopia
GBAP9185-19	NA	Anura	8.72939	39.9149	Ethiopia
GBAP9194-19	NA	Anura	8.72939	39.9149	Ethiopia
GBAP9196-19	NA	Anura	8.72939	39.9149	Ethiopia
GBAP9211-19	NA	Anura	-8.52272	-74.1142	Peru
GBAP9251-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9255-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9257-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9258-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9266-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9270-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9275-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9280-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9297-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9298-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9304-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9312-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9318-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9330-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9343-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9344-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9345-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9348-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9350-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9352-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9356-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9366-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9370-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9396-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9400-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9437-19	NA	Anura	-35.6973	-64.5324	Argentina
GBAP9442-19	NA	Anura	-35.6973	-64.5324	Argentina
GBAP9446-19	NA	Anura	-35.6973	-64.5324	Argentina
GBAP9454-19	NA	Anura	-35.6973	-64.5324	Argentina
GBAP9457-19	NA	Anura	-35.6973	-64.5324	Argentina
GBAP9475-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9476-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9520-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP9527-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP9536-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP9544-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP9546-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP9556-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP10048-19	NA	Anura	-14.56	-46.13	Brazil
GBAP10049-19	NA	Anura	-15.28	-45.25	Brazil
GBAP10053-19	NA	Anura	-21.05	-45.34	Brazil
GBAP10093-19	NA	Anura	-22.16	-45.22	Brazil
GBAP10099-19	NA	Anura	-22.13	-45.58	Brazil
GBAP10103-19	NA	Anura	31.2	-89.22	United States
GBAP10270-19	NA	Anura	-22.53	-46.19	Brazil
GBAP10272-19	NA	Anura	-22.53	-46.19	Brazil
GBAP10384-19	NA	Anura	3.85743	-53.3223	French Guiana
GBAP10387-19	NA	Anura	-8.52272	-74.1142	Peru
GBAP10392-19	NA	Anura	3.85743	-53.3223	French Guiana
GBAP10418-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP10420-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP10425-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP10430-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP10451-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP10457-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP10459-19	NA	Anura	-1.56427	-78.463	Ecuador
GBAP10481-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP10484-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP10528-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP9559-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP9560-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP9578-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP9591-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP9599-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP9601-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP9610-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP9620-19	NA	Anura	0.9107	-78.5755	Ecuador
GBAP9628-19	NA	Anura	0.9094	-78.5769	Ecuador
GBAP9656-19	NA	Anura	0.9185	-78.5668	Ecuador
GBAP9668-19	NA	Anura	0.9185	-78.5668	Ecuador
GBAP9680-19	NA	Anura	0.91	-78.5768	Ecuador
GBAP9687-19	NA	Anura	0.9145	-78.5835	Ecuador
GBAP9692-19	NA	Anura	0.9145	-78.5835	Ecuador
GBAP9702-19	NA	Anura	0.9119	-78.6808	Ecuador
GBAP9704-19	NA	Anura	0.9119	-78.6808	Ecuador
GBAP9705-19	NA	Anura	0.9119	-78.6808	Ecuador
GBAP9708-19	NA	Anura	0.9175	-80.199700000000007	Ecuador
GBAP9713-19	NA	Anura	0.9175	-80.199700000000007	Ecuador
GBAP9720-19	NA	Anura	0.5925	-79.7347	Ecuador
GBAP9722-19	NA	Anura	0.7953	-79.3603	Ecuador
GBAP9725-19	NA	Anura	0.7953	-79.3603	Ecuador
GBAP9726-19	NA	Anura	0.7953	-79.3603	Ecuador
GBAP9727-19	NA	Anura	0.7953	-79.3603	Ecuador
GBAP9728-19	NA	Anura	0.7953	-79.3603	Ecuador
GBAP9730-19	NA	Anura	0.7953	-79.3603	Ecuador
GBAP9731-19	NA	Anura	0.7953	-79.3603	Ecuador
GBAP9735-19	NA	Anura	0.3017	-79.2136	Ecuador
GBAP9743-19	NA	Anura	0.1167	-79.4136	Ecuador
GBAP9774-19	NA	Anura	1.085	-78.3449	Ecuador
GBAP9788-19	NA	Anura	0.4639	-79.1553	Ecuador
GBAP9801-19	NA	Anura	0.3036	-79.2386	Ecuador
GBAP9804-19	NA	Anura	0.3036	-79.2386	Ecuador
GBAP9807-19	NA	Anura	0.3036	-79.2386	Ecuador
GBAP9821-19	NA	Anura	8.43954	-80.1443	Panama
GBAP9894-19	NA	Anura	-1.56427	-78.463	Ecuador
GBAP9905-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9915-19	NA	Anura	-8.784	-61.4	Brazil
GBAP9921-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9929-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9951-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9954-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9965-19	NA	Anura	-16.7312	-64.4521	Bolivia
GBAP10533-19	NA	Anura	28.351	2.65585	Algeria
GBAP10536-19	NA	Anura	28.351	2.65585	Algeria
GBAP10548-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP10550-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP10565-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP10566-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP10568-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP10570-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP10571-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP10579-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP10588-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP10597-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP10604-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP10615-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP10617-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP10621-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP10622-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP10639-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP10642-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP10648-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP10650-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP10659-19	NA	Anura	36.4024	127.762	South Korea
GBAP11016-19	NA	Anura	38.0733	104.691	China
GBAP11018-19	NA	Anura	38.0733	104.691	China
GBAP11020-19	NA	Anura	38.0733	104.691	China
GBAP11027-19	NA	Anura	38.0733	104.691	China
GBAP11031-19	NA	Anura	38.0733	104.691	China
GBAP11036-19	NA	Anura	38.0733	104.691	China
GBAP11042-19	NA	Anura	38.0733	104.691	China
GBAP11044-19	NA	Anura	38.0733	104.691	China
GBAP11048-19	NA	Anura	38.0733	104.691	China
GBAP11053-19	NA	Anura	38.0733	104.691	China
GBAP11117-19	NA	Anura	38.0733	104.691	China
GBAP11500-19	NA	Anura	-13.0262	-71.4871	Peru
GBAP11504-19	NA	Anura	-8.52272	-74.1142	Peru
GBAP11545-19	NA	Anura	39.7933	-118.058	United States
GBAP11572-19	NA	Anura	-7.951	-71.549	Brazil
GBAP11597-19	NA	Anura	-11.1054	-75.0007	Peru
GBAP11598-19	NA	Anura	-11.2545	-74.8919	Peru
GBAP11620-19	NA	Anura	0.15592	113.965	Indonesia
GBAP11630-19	NA	Anura	0.673	-76.406	Ecuador
GBAP11634-19	NA	Anura	0.208222	-76.2369	Ecuador
GBAP11645-19	NA	Anura	0.533941	-77.4073	Ecuador
GBAP11666-19	NA	Anura	18.7547	-96.7869	Mexico
GBAP11667-19	NA	Anura	18.7547	-96.7869	Mexico
GBAP11713-19	BOLD:AEH6057	Anura	4.18775	-72.6445	Colombia
GBAP11790-19	BOLD:ACV3392	Anura	-11.5246	-54.3552	Brazil
GBAP12028-19	NA	Anura	4.0328	-51.991	French Guiana
GBAP12033-19	NA	Anura	3.8355	-51.8333	Brazil
GBAP12037-19	NA	Anura	3.545	-53.906	French Guiana
GBAP12097-19	BOLD:ACC6298	Anura	-11.5246	-54.3552	Brazil
GBAP12321-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP12469-19	NA	Anura	-39.5801	-73.2238	Chile
GBAP12473-19	NA	Anura	-39.5801	-73.2238	Chile
GBAP12495-19	NA	Anura	-46.4508	-72.6678	Chile
GBAP12497-19	NA	Anura	-42.6164	-72.4781	Chile
GBAP12503-19	NA	Anura	-48.0911	-73.1175	Chile
GBAP12507-19	NA	Anura	-43.6028	-74.7208	Chile
GBAP12518-19	NA	Anura	-41.1642	-73.7272	Chile
GBAP12538-19	NA	Anura	-38.3773	-73.89	Chile
GBAP12542-19	NA	Anura	-39.4117	-73.112	Chile
GBAP12572-19	NA	Anura	-39.6104	-71.9855	Chile
GBAP12589-19	NA	Anura	-39.6806	-72.9202	Chile
GBAP12593-19	NA	Anura	-40.1589	-72.886	Chile
GBAP12594-19	NA	Anura	-40.0294	-72.8791	Chile
GBAP12600-19	NA	Anura	-39.8394	-73.1301	Chile
GBAP12609-19	NA	Anura	-35.9928	-72.5258	Chile
GBAP12616-19	NA	Anura	-35.9928	-72.5258	Chile
GBAP12618-19	NA	Anura	-39.2653	-71.8922	Chile
GBAP12619-19	NA	Anura	-39.2653	-71.8922	Chile
GBAP12620-19	NA	Anura	-39.2653	-71.8922	Chile
GBAP12638-19	NA	Anura	38.8208	-96.3316	United States
GBAP12641-19	NA	Anura	38.8208	-96.3316	United States
GBAP12650-19	NA	Anura	5.83361	-74.7692	Colombia
GBAP12673-19	NA	Anura	5.51035	-76.5548	Colombia
GBAP12674-19	NA	Anura	5.51035	-76.5548	Colombia
GBAP12675-19	NA	Anura	5.51035	-76.5548	Colombia
GBAP12680-19	NA	Anura	15.3234	-92.4776	Mexico
GBAP12692-19	NA	Anura	17.3856	-93.6421	Mexico
GBAP12705-19	NA	Anura	15.5203	-89.6176	Guatemala
GBAP12711-19	NA	Anura	16.99	-91.58	Mexico
GBAP12713-19	NA	Anura	23.8744	-101.554	Mexico
GBAP12715-19	NA	Anura	18.0533	-96.6195	Mexico
GBAP12717-19	NA	Anura	18.4862	-96.916	Mexico
GBAP12723-19	NA	Anura	6.5469	-74.6436	Colombia
GBAP12726-19	NA	Anura	6.07906	-74.826	Colombia
GBAP12736-19	NA	Anura	9.93333	-84.0833	Costa Rica
GBAP12745-19	NA	Anura	18.2393	-96.7875	Mexico
GBAP12746-19	NA	Anura	18.4862	-96.916	Mexico
GBAP12753-19	NA	Anura	9.84183	-72.8204	Venezuela
GBAP12763-19	NA	Anura	0.689918	37.9531	Kenya
GBAP12764-19	NA	Anura	0.689918	37.9531	Kenya
GBAP12766-19	NA	Anura	0.689918	37.9531	Kenya
GBAP12769-19	NA	Anura	0.689918	37.9531	Kenya
GBAP13272-19	NA	Anura	38.0733	104.691	China
GBAP13277-19	NA	Anura	38.0733	104.691	China
GBAP13287-19	NA	Anura	38.0733	104.691	China
GBAP13302-19	NA	Anura	38.0733	104.691	China
GBAP13308-19	NA	Anura	38.0733	104.691	China
GBAP13313-19	NA	Anura	38.0733	104.691	China
GBAP13315-19	NA	Anura	38.0733	104.691	China
GBAP13320-19	NA	Anura	38.0733	104.691	China
GBAP13328-19	NA	Anura	38.0733	104.691	China
GBAP13330-19	NA	Anura	38.0733	104.691	China
GBAP13341-19	NA	Anura	38.0733	104.691	China
GBAP13343-19	NA	Anura	38.0733	104.691	China
GBAP13346-19	NA	Anura	38.0733	104.691	China
GBAP13359-19	NA	Anura	38.0733	104.691	China
GBAP13360-19	NA	Anura	38.0733	104.691	China
GBAP13365-19	NA	Anura	38.0733	104.691	China
GBAP13367-19	NA	Anura	38.0733	104.691	China
GBAP13368-19	NA	Anura	38.0733	104.691	China
GBAP13375-19	NA	Anura	38.0733	104.691	China
GBAP13379-19	NA	Anura	38.0733	104.691	China
GBAP13386-19	NA	Anura	38.0733	104.691	China
GBAP13390-19	NA	Anura	38.0733	104.691	China
GBAP13410-19	NA	Anura	38.0733	104.691	China
GBAP13420-19	NA	Anura	38.0733	104.691	China
GBAP13428-19	NA	Anura	38.0733	104.691	China
GBAP13446-19	NA	Anura	38.0733	104.691	China
GBAP13448-19	NA	Anura	38.0733	104.691	China
GBAP13450-19	NA	Anura	38.0733	104.691	China
GBAP13462-19	NA	Anura	38.0733	104.691	China
GBAP13485-19	NA	Anura	38.0733	104.691	China
GBAP13517-19	NA	Anura	38.0733	104.691	China
GBAP13528-19	NA	Anura	38.0733	104.691	China
GBAP13531-19	NA	Anura	38.0733	104.691	China
GBAP13532-19	NA	Anura	38.0733	104.691	China
BSACU010-11	BOLD:AAU0046	Anura	21.7	-82.978	Cuba
BSACU010-11	BOLD:AAU0046	Anura	21.7	-82.978	Cuba
GBAP0260-06	BOLD:AAI9133	Anura	NA	NA	Venezuela
GBAP1137-10	NA	Anura	20.3403	-74.5486	Cuba
GBAP13533-19	NA	Anura	38.0733	104.691	China
GBAP13539-19	NA	Anura	38.0733	104.691	China
GBAP13575-19	NA	Anura	38.0733	104.691	China
GBAP13576-19	NA	Anura	38.0733	104.691	China
GBAP13603-19	NA	Anura	38.0733	104.691	China
GBAP13614-19	NA	Anura	38.0733	104.691	China
GBAP13642-19	NA	Anura	38.0733	104.691	China
GBAP13646-19	NA	Anura	38.0733	104.691	China
GBAP14047-19	NA	Anura	3.24	101.63	Malaysia
GBAP14050-19	NA	Anura	-13.0792	-71.5593	Peru
GBAP14054-19	NA	Anura	-12.8882	-71.4073	Peru
GBAP14060-19	NA	Anura	-10.7457	-75.5006	Peru
GBAP14062-19	NA	Anura	-10.7457	-75.5006	Peru
GBAP14064-19	NA	Anura	-13.0351	-71.5129	Peru
GBAP14069-19	NA	Anura	-8.52272	-74.1142	Peru
GBAP14074-19	NA	Anura	5.54	101.34	Malaysia
GBAP14148-19	NA	Anura	38.0733	104.691	China
GBAP14161-19	NA	Anura	38.0733	104.691	China
GBAP14162-19	NA	Anura	38.0733	104.691	China
GBAP14185-19	NA	Anura	38.0733	104.691	China
GBAP14192-19	NA	Anura	38.0733	104.691	China
GBAP14197-19	NA	Anura	38.0733	104.691	China
GBAP14219-19	NA	Anura	38.0733	104.691	China
GBAP14230-19	NA	Anura	38.0733	104.691	China
GBAP14242-19	NA	Anura	38.0733	104.691	China
GBAP14250-19	NA	Anura	38.0733	104.691	China
GBAP14261-19	NA	Anura	38.0733	104.691	China
GBAP14264-19	NA	Anura	38.0733	104.691	China
GBAP14299-19	NA	Anura	38.0733	104.691	China
GBAP14302-19	NA	Anura	38.0733	104.691	China
GBAP14327-19	NA	Anura	38.8208	-96.3316	United States
GBAP14505-19	BOLD:AEH8404	Anura	38.8208	-96.3316	United States
GBAP14550-19	NA	Anura	-1.56427	-78.463	Ecuador
GBAP14587-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP14592-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP14596-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP14597-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP14606-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP14607-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP14609-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP14614-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP14631-19	NA	Anura	-26.349	-53.179	Brazil
GBAP14632-19	NA	Anura	-26.349	-53.179	Brazil
GBAP14654-19	NA	Anura	-27.629	-51.486	Brazil
GBAP1581-12	BOLD:ACB3572	Anura	23.5863	81.173	India
GBAP2049-13	BOLD:ACH3796	Anura	NA	NA	NA
GBAP779-09	BOLD:AAI0593	Anura	NA	NA	India
GBCOC11820-23	BOLD:AFS0150	Anura	NA	NA	Unrecoverable
GBCOC17772-23	BOLD:AFS0149	Anura	NA	NA	Unrecoverable
GBMIN92072-17	BOLD:AAU3905	Anura	14.619	121.331	Philippines
GBMIN92406-17	BOLD:ACI0729	Anura	NA	NA	NA
GBMNC75261-20	BOLD:AAI8496	Anura	NA	NA	NA
GBMNC75905-20	BOLD:AEG4371	Anura	NA	NA	Brazil
GBMND200-21	NA	Anura	8.7797	-82.2108	Panama
GBMND883-21	BOLD:ABY6883	Anura	-10.267	-40.1989	Brazil
GBMNE31583-21	BOLD:ACA5632	Anura	NA	NA	Brazil
GBMNE66211-22	BOLD:ACA3566	Anura	NA	NA	Brazil
GBMNE66557-22	BOLD:ACA3607	Anura	NA	NA	Brazil
GBMNF2785-22	BOLD:AER8077	Anura	NA	NA	Mauritania
GBMNF3110-22	BOLD:AEU1449	Anura	NA	NA	Vietnam
GBMNF3216-22	BOLD:AER7633	Anura	NA	NA	Mauritania
ABR397-13	NA	Anura	7.978	-77.708	Panama
DBABA510-12	BOLD:ACA3566	Anura	-7.65	-72.657	Brazil
DBABA510-12	BOLD:ACA3566	Anura	-7.65	-72.657	Brazil
GBAAW62895-24	BOLD:ACB3414	Anura	NA	NA	Unrecoverable
GBAAW65486-24	BOLD:AEY1840	Anura	NA	NA	Unrecoverable
GBAP1664-12	BOLD:AGE9469	Anura	NA	NA	NA
GBAP1772-12	BOLD:ACF1106	Anura	NA	NA	NA
GBAP20390-19	BOLD:AAE6666	Anura	29.9772	-97.8984	United States
GBAP20446-19	BOLD:AAE6666	Anura	30.2837	-97.7801	United States
GBAP20549-19	BOLD:AAB9952	Anura	NA	NA	NA
GBAP20616-19	BOLD:ADK2843	Anura	NA	NA	NA
GBAP20697-19	BOLD:AEB5562	Anura	NA	NA	NA
GBAP20969-19	BOLD:AAB2873	Anura	NA	NA	NA
GBAP2569-13	BOLD:AAB2115	Anura	NA	NA	NA
GBAP2642-13	BOLD:AAD7144	Anura	NA	NA	NA
GBAP3933-13	BOLD:ACG9732	Anura	4.68212	-58.9135	Guyana
GBAP3942-13	BOLD:ACG9994	Anura	NA	NA	Brazil
GBAP4458-13	BOLD:ACA1546	Anura	NA	NA	NA
GBAP5235-15	BOLD:ACB3504	Anura	38.0733	104.691	China
GBAP646-08	BOLD:AAF2002	Anura	NA	NA	Madagascar
GBCHO15245-23	NA	Anura	NA	NA	Unrecoverable
GBCOC1152-23	BOLD:ACB3764	Anura	NA	NA	Unrecoverable
GBCOC15117-23	BOLD:AAB7344	Anura	28.4103	99.2964	China
GBCOC15703-23	BOLD:AFS3039	Anura	NA	NA	Bolivia
GBCOC15837-23	BOLD:ACA3822	Anura	NA	NA	Brazil
GBCOC2340-23	BOLD:ADC9938	Anura	35.6288	113.607	China
GBCOC3025-23	BOLD:AAB7344	Anura	NA	NA	China
GBCOC8384-23	NA	Anura	NA	NA	Malaysia
GBFSD45909-24	NA	Anura	NA	NA	NA
GBMIN92081-17	BOLD:ACA3486	Anura	NA	NA	NA
GBMIN92129-17	BOLD:AAC6750	Anura	NA	NA	NA
GBMIN92159-17	BOLD:AAC6750	Anura	NA	NA	NA
GBMIN92356-17	BOLD:ADK8310	Anura	NA	NA	NA
GBMIN92950-17	BOLD:ADJ5861	Anura	-1.56427	-78.463	Ecuador
GBMNB1907-20	BOLD:AED8839	Anura	NA	NA	NA
GBMNB2066-20	BOLD:AFT2775	Anura	NA	NA	NA
GBMNB2181-20	BOLD:ACS9926	Anura	NA	NA	NA
GBMNB2225-20	BOLD:AED1008	Anura	NA	NA	NA
GBMNB2368-20	BOLD:ACF9137	Anura	-23.1986	-46.3496	Brazil
GBMNB2388-20	BOLD:AEF4984	Anura	-22.9421	-43.893	Brazil
GBMNC75451-20	BOLD:AEG3753	Anura	NA	NA	Ecuador
GBMNC75474-20	BOLD:AFN2993	Anura	NA	NA	Ecuador
GBMNC75926-20	BOLD:AEG6427	Anura	-11.5246	-54.3552	Brazil
GBMNC76111-20	BOLD:AEG1933	Anura	NA	NA	Colombia
GBMNC76320-20	BOLD:AAC3625	Anura	NA	NA	Laos
GBMND208-21	NA	Anura	9.04683	-80.3629	Panama
GBMND453-21	BOLD:ACA3673	Anura	NA	NA	NA
GBMND61324-21	BOLD:ACG2163	Anura	-13.0547	-41.074	Brazil
GBMND61434-21	BOLD:AAD4241	Anura	NA	NA	NA
GBMND61518-21	BOLD:ACF7662	Anura	NA	NA	Brazil
GBMND61668-21	BOLD:ACA5855	Anura	NA	NA	Brazil
GBMND61886-21	BOLD:AEH5231	Anura	NA	NA	China
GBMNE31559-21	BOLD:AEL6679	Anura	NA	NA	Brazil
GBMNE66226-22	BOLD:ACA3566	Anura	NA	NA	Brazil
GBMNE66857-22	BOLD:AAH7182	Anura	NA	NA	France
GBMNF2775-22	NA	Anura	NA	NA	NA
GBMNF3348-22	BOLD:ADC4822	Anura	NA	NA	NA
GBMNF3464-22	BOLD:AAE4079	Anura	NA	NA	Taiwan
IQHLM183-06	BOLD:AAA8333	Anura	1.3667	128.3	Indonesia
MSBE009-19	NA	Anura	-29.7697	30.6194	South Africa
MSBLU001-19	NA	Anura	-29.9383	30.9914	South Africa
MSBLU005-19	NA	Anura	-29.9383	30.9914	South Africa
VTCOL097-18	BOLD:AAB9718	Anura	42.8938	-80.1834	Canada
WAFRA181-14	BOLD:ACM4028	Anura	-3.091	10.439	Gabon
WAFRA181-14	BOLD:ACM4028	Anura	-3.091	10.439	Gabon
WAMAL518-10	BOLD:AAT9366	Anura	-29.6	117.4	Australia
BSAMP915-09	BOLD:AAA6462	Anura	7.756	-77.684	Panama
BSAMP915-09	BOLD:AAA6462	Anura	7.756	-77.684	Panama
DBABA553-12	BOLD:ACA3470	Anura	-24.026	-46.281	Brazil
DBABA553-12	BOLD:ACA3470	Anura	-24.026	-46.281	Brazil
DBABA687-12	BOLD:ACA3812	Anura	-23.579	-45.274	Brazil
DBABA687-12	BOLD:ACA3812	Anura	-23.579	-45.274	Brazil
GBAAW34014-24	BOLD:AGD0141	Anura	NA	NA	Unrecoverable
GBAAW42538-24	NA	Anura	NA	NA	Unrecoverable
GBAAW56396-24	BOLD:AGD1467	Anura	NA	NA	Unrecoverable
